feature,td_mean,td_std,asd_dd_mean,asd_dd_std,mean_diff,mean_diff_pct,t_statistic,t_pvalue,u_statistic,u_pvalue,cohen_d,abs_cohen_d,significant_t,significant_u,composite_score,final_score
avg_zone_visits_std,5.882847146163975,4.499509281573117,8.261825581176552,7.0648910055310985,-2.378978435012577,-40.43923589896154,-3.1283902717965177,0.0019494019096367606,6965.0,0.0017781880531661822,-0.4016669249144136,0.4016669249144136,True,True,0.19445938722293454,0.518471129716696
pressure_std_session_mean_std,0.004347784753271959,0.004506426669087918,0.009574333113692407,0.017943702266446114,-0.005226548360420448,-120.2117551124666,-2.9902935241100215,0.0030432959107863293,7961.0,0.1167996065515599,-0.3995181011680028,0.3995181011680028,True,False,0.31096408842463164,0.5180565850291226
pressure_mean_session_std_max,0.03240142214500129,0.051892915496228965,0.06436766036480517,0.10628936589914692,-0.03196623821980388,-98.65689869028003,-2.921387178003743,0.0037827497637261697,6508.0,0.0003635920212681638,-0.3822019987934053,0.3822019987934053,True,True,0.2135579942110689,0.5168391201743023
color_switch_rate_first_last_diff,0.04493610521321579,0.09787865904555766,0.005453260943330552,0.11814710446429787,0.039482844269885235,87.86441121798259,2.8857550121623587,0.004223697778067163,10716.0,0.0016771228801123897,0.3639399233365075,0.3639399233365075,True,True,0.22029391462606507,0.5111610068583888
pressure_mean_session_min_min,0.8403131467751048,0.19490599222424795,0.7091822616977607,0.39432407801585306,0.13113088507734416,15.605002204307898,3.230277573854227,0.001389257882538571,11354.0,0.00018926135367490406,0.4216015007874815,0.4216015007874815,True,True,0.14125488127382507,0.5109602862910376
inter_stroke_cv_max,1.5560416043849141,0.46423408065991156,1.8613921602897732,0.8664788733713717,-0.30535055590485904,-19.623547021132556,-3.3799896786490304,0.0008319276933947957,7377.0,0.016089090717482803,-0.43929672525936747,0.43929672525936747,True,True,0.12670170610676623,0.508902474720532
completion_rate_mean,1.0503012039822337,0.34514657049446407,1.2161622089763813,0.5971452218858097,-0.16586100499414758,-15.791756151976493,-2.63069896522826,0.009008620283641576,7724.0,0.052531703018300034,-0.3400860376290011,0.3400860376290011,True,False,0.290245607759388,0.5073485864739269
avg_zone_visits_max,37.55275974025974,15.10274436942125,44.10770522933099,20.17125716986184,-6.554945489071251,-17.455296320189735,-2.9025221398476444,0.00400602057132686,7017.0,0.002336609355616321,-0.36788037687273706,0.36788037687273706,True,True,0.20182720051442615,0.5069993280967378
pressure_mean_session_mean_mean,0.9424470805922509,0.06002324743218525,0.9116300385331056,0.09411182174220542,0.03081704205914526,3.269896283171599,3.0412387831888688,0.002586911348284653,10252.0,0.0443631683429005,0.3904361068976189,0.3904361068976189,True,True,0.20905788479532333,0.5055828576947744
jerk_score_session_std_max,32405.478946479085,27964.229903309697,43791.17864508766,26771.414955179192,-11385.699698608576,-35.1351069904358,-3.3672719137981555,0.0008709125974504454,6062.0,1.9014778325641064e-05,-0.41592629937703424,0.41592629937703424,True,True,0.12947632436165454,0.5052077126258123
pressure_mean_session_mean_min,0.9253213167587109,0.07815196650515142,0.8858526878592988,0.11841664380214911,0.03946862889941205,4.265397131200425,3.07230878554727,0.002340387921769464,10540.0,0.013864613355343348,0.3934075170464581,0.3934075170464581,True,True,0.17317358813277056,0.5051556992518114
direction_changes_session_max_first_last_diff,-26.254545454545454,64.3600018764342,-5.496732026143791,60.0413370962266,-20.75781342840166,79.06369380623902,-2.683393681345645,0.007753682940193766,6237.0,0.00034524956147288744,-0.33352239664080396,0.33352239664080396,True,True,0.23682916423233596,0.5043541330575805
inter_stroke_std_first_last_diff,-1.449111855421783,3.75408157822078,0.026816471230857366,3.7892084398694825,-1.4759283266526404,101.85054529300308,-3.152664021622045,0.0018024636545420436,6562.0,0.0005030831156202989,-0.391317931753016,0.391317931753016,True,True,0.15392065792659373,0.5025524451444985
completion_rate_std,0.19298420435994468,0.1766437547540666,0.2654873914245044,0.24241580681791638,-0.07250318706455972,-37.569492956703506,-2.690917362486849,0.007568462167720998,7278.0,0.008394017321146018,-0.3418432442817787,0.3418432442817787,True,True,0.22593747824539667,0.5020003359899867
device_stability_session_max_mean,541.7089940493192,256.3487698188979,632.3293390513762,250.50263069041188,-90.62034500205698,-16.728602625675908,-2.9042683701164003,0.003984423479948473,7160.0,0.004798415083449229,-0.3575577280435596,0.3575577280435596,True,True,0.19910697538649064,0.5013156593083363
pressure_mean_session_std_mean,0.020072082109681758,0.02797764236885591,0.037718180004008076,0.07104484632390558,-0.017646097894326317,-87.91363944159401,-2.4745196988114753,0.013963246876922374,6909.0,0.003433962740179467,-0.32683231112082756,0.32683231112082756,True,True,0.23792819770262194,0.5010811949370637
avg_zone_visits_mean,30.18634379509379,11.456631426825243,34.21493609406953,15.005830209212919,-4.028592298975738,-13.34574444100285,-2.384947129309572,0.017769369111809284,7385.0,0.01356549006226378,-0.30177384086356834,0.30177384086356834,True,True,0.2801069420420169,0.5006719719393533
inter_stroke_std_trend,-0.7134427831899519,1.8827870679144996,0.04705048866049682,2.224608852492375,-0.7604932718504487,106.59485101946427,-2.9314974751568594,0.0036655319413343894,6654.0,0.0008608406836307096,-0.36902864829106713,0.36902864829106713,True,True,0.17595644038524783,0.500140139226912
color_switch_rate_max,0.2068475976952411,0.0994341861528801,0.17565008686470404,0.1198713749507099,0.031197510830537067,15.08236555712961,2.25319525921424,0.025049563677276697,10538.0,0.010572469423844629,0.2832843804585377,0.2832843804585377,True,True,0.295732177233806,0.4988616645264035
color_switch_rate_trend,0.02277372030445497,0.04801468022438877,0.003134373529715608,0.0643952066019647,0.01963934677473936,86.23688405840979,2.7178377393447684,0.007001007948060821,10842.0,0.0008311352799453467,0.34577193186682964,0.34577193186682964,True,True,0.20228361652857302,0.4987445171213201
zone_transitions_max,245.48181818181817,104.18127566169821,288.57055214723925,136.272873007046,-43.088733965421085,-17.55271909119846,-2.807858989800091,0.005349664087479377,7107.5,0.0037041246670291824,-0.35524471362011456,0.35524471362011456,True,True,0.18684941250458748,0.4970414717993133
direction_changes_session_std_std,10.065240775429295,9.291228175852925,7.048891849602562,9.366056401206388,3.0163489258267333,29.96797585995236,2.5915849248191893,0.010085240889557635,11094.0,3.932199523546688e-05,0.32334015745446476,0.32334015745446476,True,True,0.22353652227446413,0.4963852230655545
pressure_mean_session_max_std,0.0184422280770406,0.02442792401094153,0.050856290506599254,0.12674592699785975,-0.03241406242955865,-175.76001280404995,-2.6477378504452216,0.00857801636174097,7008.0,0.002229880896478388,-0.3551359406371596,0.3551359406371596,True,True,0.1812087870059173,0.49574804808769546
pressure_mean_session_std_std,0.009439465699878122,0.020634116959054188,0.020371672897990332,0.036789211320914256,-0.01093220719811221,-115.81383465648231,-2.8234774843630364,0.005108371674060947,6387.0,0.00017122341932201282,-0.3665294697441649,0.3665294697441649,True,True,0.16204835116726563,0.49517492622204906
path_efficiency_session_min_std,0.0002656068496815264,0.0013503089706339362,0.02183650745712393,0.08525860073995112,-0.021570900607442402,-8121.36457825045,-2.6517305437668135,0.008479828578305282,8184.0,0.016612071729469192,-0.3577590373550426,0.3577590373550426,True,True,0.18989222978378711,0.4950876623583124
num_colors_used_mean,3.787121212121212,1.1682266963748433,3.4082529944493136,1.7645875725296236,0.3788682176718985,10.004121770892299,1.9777085296864079,0.048974588426793426,10779.0,0.004503697376627631,0.2531837175295055,0.2531837175295055,True,True,0.308534518229035,0.49248273326752445
velocity_std_session_mean_std,155.35332284882173,143.18156222934616,212.523212251868,169.3165808136277,-57.169889403046255,-36.7999141277974,-2.908059526879385,0.003937900542589144,7051.0,0.0027845763087999712,-0.36461655051422553,0.36461655051422553,True,True,0.15563429662074493,0.4917015362992737
num_unique_fingers_mean,3.3659090909090907,3.0249576760197296,4.16408121530821,2.6047178717738513,-0.7981721243991191,-23.71341895581448,-2.3256471108932377,0.020775660320699215,6704.0,0.000391030858870266,-0.282772097998876,0.282772097998876,True,True,0.2575076721838092,0.49024383159703205
device_stability_session_max_max,728.3676445445426,278.2324542684484,824.672043487755,271.8303001111362,-96.30439894321239,-13.221949061649044,-2.844028704928832,0.004794185951609992,7117.0,0.0027117979947970925,-0.35013414702705303,0.35013414702705303,True,True,0.1684553091407957,0.4897767121546208
pressure_mean_session_min_std,0.03718979121566083,0.07143204367622807,0.0711386339163775,0.12687694519281503,-0.033948842700716665,-91.28538125920056,-2.5462396455969345,0.011442857818747968,7066.0,0.003005973081898177,-0.32973800698666283,0.32973800698666283,True,True,0.19416145656657938,0.48924184784006947
direction_changes_session_mean_std,6.751302556937149,6.425269155767917,4.8971524682708045,6.597458241922079,1.8541500886663442,27.463590515005937,2.301568180984905,0.02211830974453998,11501.0,7.411000368034248e-05,0.28473114363564755,0.28473114363564755,True,True,0.24307208062208674,0.4867918486397809
progress_linearity_first_last_diff,0.01051383214366536,0.08422565377768915,-0.034278063411367354,0.19530180081402534,0.04479189555503271,426.0282544269081,2.264010628211669,0.02437297492744156,10260.0,0.02061213053686828,0.29783019221564117,0.29783019221564117,True,True,0.2407951005044459,0.48518696787652976
zone_transitions_std,41.90284179695577,30.99829034688969,55.75284527669273,49.52736520147958,-13.850003479736962,-33.052659165334134,-2.6075996120609064,0.00962335697156162,7320.5,0.010188175727311797,-0.33522964281039563,0.33522964281039563,True,True,0.1799358822202698,0.4850161690720456
direction_changes_session_max_trend,-12.9690909090909,32.13245735513755,-2.502614379084963,28.979968008119577,-10.466476530005938,80.70323975190341,-2.7599473403646266,0.006190714971390416,6227.5,0.00032544813162238833,-0.342077030809074,0.342077030809074,True,True,0.16089506226459724,0.485001696563522
path_efficiency_session_min_max,0.0005634372136182147,0.002864437889496868,0.04689935136295366,0.18284160794517995,-0.046335914149335446,-8223.79371283997,-2.6560901257155867,0.008373773496306549,8183.0,0.016473537306662525,-0.358347528412023,0.358347528412023,True,True,0.15406135834521373,0.48461535767637454
acceleration_std_session_max_max,183778.82261256638,161883.75343921978,238632.77066589598,194465.21095929717,-54853.9480533296,-29.847806876513754,-2.441717866876592,0.015257397072159213,7015.0,0.0023126731477248652,-0.30658764407668915,0.30658764407668915,True,True,0.20809603382816982,0.4843700658348091
pressure_mean_session_min_mean,0.8876211366833524,0.12260916805433568,0.8069022480102783,0.2654268882856562,0.08071888867307409,9.093844810262729,2.980812094119629,0.0031359790568179385,10997.0,0.0014984294207133068,0.3904331039814022,0.3904331039814022,True,True,0.09253535180138686,0.4834843183067629
velocity_cv_session_min_std,0.00246047954706547,0.02580572719703952,0.05202952010625411,0.24986293909270743,-0.04956904055918864,-2014.608925252313,-2.072009483656866,0.03921037087176964,8058.5,0.0013280888599496814,-0.2790742052003104,0.2790742052003104,True,True,0.23576247902830694,0.48195999913063137
zone_coverage_entropy_max,1.4732047081218316,0.17381571489139283,1.3944039474116383,0.27514833625170826,0.07880076071019326,5.348934895182033,2.6600808520967134,0.008283016320397175,10483.0,0.007613851885875789,0.34242027925913027,0.34242027925913027,True,True,0.14421609276590722,0.47794878396766155
velocity_std_session_max_max,6225.725743042629,5118.510050166325,7838.163250471763,6194.587310790252,-1612.4375074291338,-25.899591051389702,-2.2585099076021278,0.02470915397819961,7116.0,0.0038649270319858465,-0.28377594505860376,0.28377594505860376,True,True,0.20227158503649437,0.47303237542479404
num_colors_used_max,4.9,1.5019864522532467,4.478527607361963,2.138239218254132,0.42147239263803726,8.60147740077627,1.7901836240058437,0.07454065489876173,10291.0,0.036026847347458514,0.2281058440559376,0.2281058440559376,False,True,0.3060013529709093,0.47223468930941026
final_completion_std,4.131339532103306,5.829084353370284,6.591207766951904,10.07451793291677,-2.4598682348485976,-59.541662352700754,-2.31212485747581,0.021520595273238997,7770.5,0.061928856958849955,-0.29888123372004394,0.29888123372004394,True,False,0.23532270949666367,0.47157064924936165
velocity_mean_session_mean_first_last_diff,-38.14371742664647,484.6126533542174,206.24210383257386,942.8917487617381,-244.38582125922034,640.6974404872691,-2.4998612488041076,0.013022391443440988,7685.0,0.07709666834638934,-0.32600801246136296,0.32600801246136296,True,False,0.20811544258163595,0.46970883725511914
progress_slope_std,0.25385953643672005,0.22788584760342162,0.33605583042007153,0.314286702843996,-0.08219629398335149,-32.37865125616059,-2.356097459389952,0.019180405536117544,7521.0,0.02406960771617673,-0.2994325094923026,0.2994325094923026,True,True,0.189608878199383,0.4694347849418829
path_efficiency_session_min_mean,0.00018781240453940364,0.0009548126298322857,0.016101463523141697,0.06315713600728913,-0.015913651118602292,-8473.162972184597,-2.6408879422494738,0.00874885145204648,8187.0,0.017033832001045777,-0.356297502519837,0.356297502519837,True,True,0.1058882801123054,0.4691753354413126
num_pauses_max,2.581818181818182,1.558532703161006,3.1296296296296298,1.8984756516379064,-0.5478114478114477,-21.21804903495044,-2.506359630098291,0.012786521856707993,7357.5,0.012616963715467711,-0.3154067744134532,0.3154067744134532,True,True,0.15592143915372028,0.46915405239685704
velocity_cv_session_min_max,0.005219465318102398,0.0547422140834303,0.11157217818230608,0.5298341930200048,-0.10635271286420368,-2037.617004472587,-2.096478736404794,0.03696690464040063,8056.5,0.0012957214189023762,-0.28236953785368696,0.28236953785368696,True,True,0.18791478021043662,0.46893353277893507
progress_slope_mean,1.057779704759223,0.3999374499532425,1.2292124456428004,0.6745426817443717,-0.1714327408835774,-16.20684723976622,-2.395625186754504,0.017270778311719713,7897.0,0.0952417597836526,-0.30916200255509685,0.30916200255509685,True,False,0.24442566082634998,0.4684199713348479
zone_transitions_mean,193.255303030303,76.5402896354008,221.05758106923753,99.32436966369251,-27.80227803893453,-14.386295021655915,-2.480076299452905,0.013743267587121731,7324.0,0.010349665841401774,-0.3135576243927824,0.3135576243927824,True,True,0.14880220530672988,0.4669588115967114
num_pauses_std,0.675228853161228,0.5276506658560906,0.8328172238746467,0.6257581885708116,-0.1575883707134187,-23.33851256142789,-2.168822198069896,0.03096917055748501,7465.0,0.019866326145432777,-0.27227356481999754,0.27227356481999754,True,True,0.21107129810473674,0.4662709175157902
curvature_mean_session_max_min,1.0273071794621957,0.4523893174769561,1.1751799299608763,0.5599487067943982,-0.14787275049868054,-14.394209780184076,-2.3073779946124175,0.02178758833350694,7748.0,0.057270373476651565,-0.2905059358919604,0.2905059358919604,True,False,0.22349870674548392,0.4660708743374339
acceleration_std_session_std_max,40564.3823089127,35740.107340775314,50105.60187345922,36605.86874358032,-9541.219564546518,-23.52117552755178,-2.122049982743405,0.03475439574413809,6818.0,0.0021332782640003673,-0.26374753550016966,0.26374753550016966,True,True,0.19571473383685856,0.46357345087192536
velocity_mean_session_std_trend,-68.69100599129042,449.9938127208414,60.36210540432852,632.3022460806849,-129.05311139561894,187.87483096692753,-1.8371325076389362,0.06731431065951436,7436.0,0.0642271432230557,-0.2351672514202514,0.2351672514202514,False,False,0.29525081878971,0.46337400323809685
color_switches_max,5.281818181818182,2.896159488555944,6.882716049382716,5.900190335354057,-1.6008978675645338,-30.309598181084112,-2.6370796152570084,0.008846956497527276,8256.5,0.30212405991710123,-0.3444584333756445,0.3444584333756445,True,False,0.3859891797453336,0.4629429092987275
num_strokes_min,20.945454545454545,13.679044687146861,27.282208588957054,22.92109632675583,-6.336754043502509,-30.25360003408316,-2.6026772492767343,0.00975911709026828,8007.0,0.1343658224348048,-0.3357310987449067,0.3357310987449067,True,False,0.22592807300161652,0.46176111466800623
velocity_std_session_std_max,1313.5881698810256,1111.0936140533586,1582.7089603608613,1120.5746390411327,-269.1207904798357,-20.48745540272417,-1.943229609420536,0.05303928902673746,6846.0,0.002474954527543764,-0.24118133281613255,0.24118133281613255,False,True,0.21422711613363166,0.4599981816082794
num_pauses_mean,1.7696969696969695,0.9869127870415941,2.1317313345091127,1.321072435235407,-0.36203436481214313,-20.45742129931631,-2.4471609122601046,0.015036292994239673,7488.0,0.024872360196746383,-0.310485901301888,0.310485901301888,True,True,0.1422444424321709,0.45940598519138254
tremor_ratio_session_mean_min,0.06252691661403491,0.05194477978180161,0.0498543309309009,0.05366777385363279,0.012672585683134008,20.267408612772527,1.9384286637690697,0.053609287657677154,10456.0,0.019834164762076893,0.23995063352481355,0.23995063352481355,False,True,0.2289281445024175,0.45870844733202765
device_stability_session_mean_std,31.088737441629913,33.91660232614853,44.36975197599365,47.30880728220515,-13.281014534363738,-42.71969731578602,-2.536480097772068,0.011758988759857137,7662.0,0.04178547768449611,-0.3226599944680492,0.3226599944680492,True,True,0.13991686146087084,0.4585034129201321
velocity_mean_session_std_first_last_diff,-133.75248830578866,899.3100233246066,135.46105341258757,1221.536824805394,-269.21354171837623,201.27740809045193,-1.9691667189122555,0.049971774031572574,7557.0,0.06961952701232832,-0.2509932340418018,0.2509932340418018,True,False,0.25703027218972874,0.45662051716994084
pressure_std_session_mean_max,0.02266177801913671,0.019950912537817955,0.03730627668751586,0.053604869761503075,-0.014644498668379153,-64.62201975508111,-2.7387719677235576,0.006575783795195186,7977.0,0.12274770958809761,-0.3620884337406212,0.3620884337406212,True,False,0.15888665042958383,0.4556770557486943
velocity_mean_session_mean_trend,-20.02590917279904,241.43168524499634,93.25574916191133,468.6579222884471,-113.28165833471036,565.675482482361,-2.3305097062970295,0.02052162636464352,7593.0,0.055656745327233796,-0.30388360338675746,0.30388360338675746,True,False,0.16723143572385074,0.4550258484736881
curvature_mean_session_std_min,0.2251701396361592,0.11353109616169503,0.26131590130574645,0.13928224944389409,-0.036145761669587245,-16.05264433729682,-2.2410437765628917,0.025854782264292275,7358.0,0.052202350652080926,-0.28447627822140736,0.28447627822140736,True,False,0.182344951971951,0.4528332916845239
potential_palm_touches_mean,5.032575757575757,18.561700067898418,11.442944785276072,40.63211351229906,-6.410369027700315,-127.3774968623275,-1.5485258028083209,0.1226627396388855,6572.5,2.5110244125403823e-05,-0.20294183368802837,0.20294183368802837,False,True,0.2348030958971724,0.4516101291711254
zone_coverage_std_min,0.0679809141194005,0.03709379875187989,0.05814466842560777,0.03845123095618276,0.009836245693792739,14.469128315215837,2.0951120072679292,0.037099668348891814,10558.0,0.005308478878962647,0.26036545921140997,0.26036545921140997,True,True,0.16300817970545245,0.45145609393251085
jerk_score_session_min_mean,87.53237241880358,409.9567593143464,343.4659777823433,1681.7108896607078,-255.93360536353975,-292.38737428366613,-1.5642228808128784,0.11893218753267082,7528.0,0.0016953690343015344,-0.20910082613092912,0.20910082613092912,False,True,0.22513659798111135,0.4506726991364146
progress_linearity_trend,0.005181358918846837,0.042133750230049304,-0.017817567016198486,0.12563808742213511,0.022998925935045322,443.8782623490589,1.8488504224665605,0.06558070493430651,10267.0,0.020012265395846482,0.24544718019122222,0.24544718019122222,False,True,0.19414724280881893,0.4504193653003806
jerk_score_session_mean_first_last_diff,-668.9028170798973,10783.787548153876,4604.036861761024,20590.728811613717,-5272.939678840921,788.296826414934,-2.4626945743389546,0.014419040934908742,7558.0,0.04892672479671634,-0.32082123278834823,0.32082123278834823,True,True,0.11931809663445564,0.44944590466666107
velocity_cv_session_min_mean,0.001739821772700799,0.018247404694476766,0.038891155639543845,0.18263257326672488,-0.03715133386684304,-2135.3528533656327,-2.1250956950828717,0.03448344971326064,8057.5,0.0013118130179506798,-0.2862557470109276,0.2862557470109276,True,True,0.11583137512771546,0.44885816743730045
pressure_mean_session_mean_std,0.013998508591464466,0.02096040897411581,0.02003375993367209,0.03304820605129149,-0.0060352513422076235,-43.11353100777888,-1.6981251582335941,0.09063197734545077,7714.0,0.05065622003660479,-0.2180964741436895,0.2180964741436895,False,False,0.2497590209013461,0.4469694299168982
pressure_mean_session_min_max,0.9251622447550951,0.09237722851629794,0.8740428553615968,0.21289781741856953,0.05111938939349836,5.525451312275552,2.3711041398114148,0.018434593366111442,10014.0,0.10128033152142236,0.31150956015762976,0.31150956015762976,True,False,0.1749235622787667,0.4466967932902552
direction_changes_session_std_first_last_diff,-7.483377774385058,24.14973916489926,-0.5857562841350686,24.47440416619098,-6.89762149024999,92.1725683001056,-2.2760451632494982,0.02364454308231175,6964.0,0.008936655929561074,-0.28370547079452696,0.28370547079452696,True,True,0.11881289922726015,0.4464450613071205
progress_slope_max,1.3817291774752085,0.6469736132815114,1.6507919031659222,1.0028797513181305,-0.26906272569071366,-19.47289889197851,-2.4856071656321626,0.013536327741768954,7686.0,0.04570147657097822,-0.3188315537092119,0.3188315537092119,True,True,0.10744703546963726,0.44605628915328244
inter_stroke_cv_std,0.21588066553909904,0.1706761647696203,0.2864708572922281,0.2709838261983438,-0.07059019175312906,-32.698709528641956,-2.424275033398312,0.01599592913257534,8053.0,0.17856443896266105,-0.31172014922192465,0.31172014922192465,True,False,0.24914217370050296,0.44586138011012244
jerk_score_session_mean_trend,-365.29325474387434,5375.251215139675,2089.823602501103,10064.044725568121,-2455.1168572449774,672.0947691646769,-2.338606026939782,0.0200912563336938,7528.0,0.04371484943595791,-0.30431112650053643,0.30431112650053643,True,True,0.12280389604340597,0.445451164582449
path_efficiency_session_std_mean,0.3812310078368065,0.051568642564139185,0.3909796406757032,0.04812271942312322,-0.009748632838896654,-2.5571458350706218,-1.5861524244360472,0.11388831273871736,7637.0,0.07748669952123653,-0.19545954660297593,0.19545954660297593,False,False,0.2980523071491037,0.4443535009295505
max_finger_id_mean,2.5734848484848483,3.2543731226269967,3.3140812153082093,2.833893593409806,-0.740596366823361,-28.777957144740558,-1.9939373235993383,0.04716093428343329,6849.0,0.0009071588502843264,-0.24270829041480513,0.24270829041480513,True,True,0.15676869706416496,0.4438417776300862
path_efficiency_session_mean_trend,-0.02225793171743715,0.07129546116359452,0.002703021981400458,0.08422186734062095,-0.024960953698837607,112.1440842559638,-2.5439245588269324,0.011523435336927934,7544.0,0.04643297125305506,-0.3199022764922132,0.3199022764922132,True,True,0.0962941486292781,0.4429192638097522
velocity_std_session_min_mean,0.03943368449901868,0.4135839721852095,5.537639134638941,36.50663099018062,-5.498205450139922,-13942.9158598577,-1.5785793456872683,0.11559908321501912,8047.5,0.0011588822749823635,-0.21297878127139236,0.21297878127139236,False,True,0.1891934407869182,0.4416018800621377
jerk_score_session_min_std,115.97962034635421,523.7419509284658,526.935246537799,2975.294308931012,-410.9556261914448,-354.33434336497476,-1.4329142220593811,0.15303492379761258,7547.0,0.001951852952791839,-0.19237714375935647,0.19237714375935647,False,True,0.21621745275370907,0.4412305374440177
potential_palm_touches_max,13.045454545454545,47.60702792224756,27.484662576687118,108.19719969837773,-14.439208031232573,-110.68382462965735,-1.3157504512194194,0.18936978895547196,6599.5,3.093931401211588e-05,-0.17274781413070087,0.17274781413070087,False,True,0.23817317896893092,0.440541797548756
velocity_std_session_min_max,0.11830105349705604,1.2407519165556287,22.510896615544684,178.48118532797278,-22.392595562047628,-18928.483644150198,-1.3150458453793719,0.18960614905240208,8047.5,0.0011588822749823635,-0.1774256883771855,0.1774256883771855,False,True,0.23222871124224043,0.4402912240410516
session_duration_consistency,15.895881460959702,38.967817163915306,21.734138176272772,74.28679665829037,-5.83825671531307,-36.72810928825705,-0.755598180997788,0.45055372288954176,10573.0,0.0049313274168785995,-0.09842463788348767,0.09842463788348767,False,True,0.3413026065345427,0.44028123888869425
direction_changes_session_std_trend,-3.614511326083042,12.089937990471938,-0.1592948728307841,12.123552853714216,-3.455216453252258,95.59290707761018,-2.2794981242291867,0.02344492678276484,6926.0,0.015812223411009612,-0.2853957032369306,0.2853957032369306,True,True,0.1022586765550883,0.44009221723799585
potential_palm_touches_min,0.12727272727272726,0.8251671046676069,1.4049079754601228,7.032234455853737,-1.2776352481873956,-1003.8562664329538,-1.8956015935934598,0.05907665476716993,8274.5,0.016977634893294517,-0.2551873096619781,0.2551873096619781,False,True,0.14258618778050042,0.439757489730953
curvature_mean_session_max_mean,1.5643555211658657,0.46295599274335864,1.6940065159644075,0.4904876268406198,-0.1296509947985418,-8.287821600931029,-2.1907954382297032,0.02931837239561434,7680.0,0.04469460607201622,-0.27185031797616294,0.27185031797616294,True,True,0.14401050295254786,0.43853489625462466
num_unique_fingers_max,4.836363636363636,8.092954544605501,6.07361963190184,5.7783742023451765,-1.237255995538204,-25.582360810000466,-1.4735430133099858,0.1417652563329157,6334.5,2.6684515684145807e-05,-0.17595767316773162,0.17595767316773162,False,True,0.22286284035203563,0.4372339160179981
velocity_mean_session_std_std,307.3756303084236,369.1544372047113,414.85539706649,493.85544949640126,-107.47976675806643,-34.96691219476971,-1.9380938605290483,0.05366590016252148,7022.0,0.006035839265897999,-0.24652094159288615,0.24652094159288615,False,True,0.13476470660981396,0.43722703684032926
color_switches_min,2.209090909090909,1.49061562644035,1.9753086419753085,2.582671872988773,0.23378226711560046,10.582736371488087,0.8570767172213413,0.39216256875987443,10812.5,0.00225989100658083,0.1108724610546457,0.1108724610546457,False,True,0.3054344143260018,0.4353013414176845
final_completion_consistency,312.46212915291744,588.7032851958608,190.61666725854684,471.43455711331126,121.8454618943706,38.995273515127344,1.8792872625051615,0.06129440154503043,10203.0,0.017904342432748625,0.22847365318888246,0.22847365318888246,False,True,0.16332561492247682,0.4350158430224714
device_stability_session_min_min,36.857893465577426,69.19125559736405,27.49720913761864,62.1889826009987,9.360684327958786,25.396688328650637,1.1653652207683403,0.24489589152413369,10634.0,0.009116274678013602,0.14229563734463083,0.14229563734463083,False,True,0.2674024028660376,0.43440409339425956
inter_stroke_mean_mean,4.899594590398574,3.2021468428083018,4.008901758608996,5.737202470798172,0.8906928317895781,18.178908792474637,1.4788068201751454,0.14035763710281465,11698.0,1.198034366522992e-05,0.1917148573158741,0.1917148573158741,False,True,0.18510932518186812,0.4322151463778105
jerk_score_session_min_max,249.9951548224395,1147.0908217170445,1226.2765246292497,7421.976237860907,-976.2813698068102,-390.5201164799452,-1.3678207107445681,0.1725013708538058,7545.0,0.001923267455743144,-0.18384189388183295,0.18384189388183295,False,True,0.18281782509782854,0.4278051248453588
inter_stroke_std_std,1.8284127208498924,2.092377507483962,1.395107209415604,1.3837853632225119,0.4333055114342883,23.698452023068235,2.0562339672513783,0.04072112309291338,10388.0,0.020313375648443998,0.2442775770479574,0.2442775770479574,True,True,0.11739668588803222,0.42683602389105946
velocity_std_session_mean_trend,-23.770682007539822,189.9110953862363,30.58850242246499,264.31618522397576,-54.35918443000482,228.6816356920791,-1.8526735839552855,0.06502848155137497,7824.0,0.1217888678198566,-0.23620002569802787,0.23620002569802787,False,False,0.22433227822734375,0.4252430334014573
velocity_mean_session_max_first_last_diff,-942.7336266482762,3687.2941949021333,250.08446099047833,4865.448970937543,-1192.8180876387546,126.52758466668996,-2.1767330508495735,0.03037349372266219,7471.0,0.03509795798569644,-0.27632291671579434,0.27632291671579434,True,True,0.07398191499855021,0.4221943537901738
pressure_std_session_min_min,0.0008436399612927171,0.0013689906196605438,0.0006398194960050145,0.0014565103460869578,0.00020382046528770253,24.15965040055554,1.161636697711131,0.24640515962474738,10639.0,0.00648947065031727,0.1442029293883468,0.1442029293883468,False,True,0.21991880482421064,0.4217099720075067
curvature_mean_session_min_mean,0.13638482104136138,0.09385011175303862,0.12236207369709347,0.1122601321676565,0.014022747344267908,10.281750738240317,1.0798109779343237,0.2811864341717836,10437.0,0.021460936092913042,0.13553078074143496,0.13553078074143496,False,True,0.24557175141407875,0.4214455568929237
zone_transitions_trend,20.480000000000018,46.609600145121114,12.59941964285716,69.82941208713403,7.880580357142858,38.479396275111576,1.0353502280999802,0.30143869150734504,10045.0,0.048383020216191744,0.13274608361883905,0.13274608361883905,False,True,0.2743156039937652,0.4208782085808076
velocity_std_session_min_std,0.055767651432853914,0.5848960626444603,9.44278270874034,71.7290853839927,-9.387015057307487,-16832.365746313993,-1.3716978760774237,0.17129205650983167,8047.5,0.0011588822749823635,-0.1850686176891094,0.1850686176891094,False,True,0.15349316656662593,0.4197277323631368
